Date,Demand Partner,Integration Type,Deal Name or Line Item Name,Deal ID,Interactions,Bidding Interactions,eCPM,Impressions,Total Revenue
"2024-04-30","Bidswitch OpenRTB","eb","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",198251,0,NAN,0,0
"2024-04-30","Bidswitch OpenRTB","eb","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",198191,0,NAN,0,0
"2024-04-30","Bidswitch OpenRTB","eb","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",198172,0,NAN,0,0
"2024-04-30","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",198171,0,NAN,0,0
"2024-04-30","Bidswitch OpenRTB","eb","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",198073,0,NAN,0,0
"2024-04-30","Bidswitch OpenRTB","eb","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",198073,0,NAN,0,0
"2024-04-30","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",198005,0,NAN,0,0
"2024-04-30","Bidswitch OpenRTB","eb","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",197974,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",196486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",196486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","smartadserver","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",196486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",196486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",196466,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",196466,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",196466,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",196466,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",187227,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",187194,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",187161,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",187161,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",187141,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",187141,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",187108,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",187108,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",186172,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",186046,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",186020,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",185974,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",185901,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",185895,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",185802,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",185544,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",182272,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",182186,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",182173,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",182166,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",182160,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",182159,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",182133,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",182126,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",171549,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",171529,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",171496,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",171496,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",171496,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",171496,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",171483,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",171450,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",171099,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",171086,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",171086,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",171086,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",171053,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",171033,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",171020,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",171007,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","eb","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",169194,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","eb","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",169194,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",169194,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",169194,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","eb","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",169194,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","eb","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",169194,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","eb","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",169194,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","eb","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",169194,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","eb","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",169194,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",160365,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",160365,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",160365,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",160365,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",160365,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",160365,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",160365,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",160345,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",152764,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",152764,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",152764,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",152764,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",152744,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",152744,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","smartadserver","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",152744,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",152744,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",147266,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",147266,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",147266,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",147266,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","smartadserver","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",147266,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",147266,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",147266,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",147266,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",145866,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",145859,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",145759,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",145660,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",145613,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",145607,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",145587,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",145441,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",139971,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",139951,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",139951,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",139951,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",139938,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",139938,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",139938,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",139938,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",127074,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",127054,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",127048,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",127048,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",127041,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",127008,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",126995,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",126962,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",126521,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",126488,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",126488,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",126409,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",126350,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",126350,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",126317,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",126145,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",123672,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",123672,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",123672,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","smartadserver","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",123672,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",123672,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",123672,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",123672,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",123672,0,NAN,0,0
"2024-05-13","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",118181,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","eb","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",114761,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","eb","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",114695,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","eb","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",114675,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","eb","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",114669,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","eb","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",114629,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",114603,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","eb","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",114596,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",114590,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",107327,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",107327,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",107327,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",107327,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","smartadserver","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",107327,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",107327,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","smartadserver","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",107327,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",107327,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",104822,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","venn","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",104822,0,NAN,0,0
